OrderID,ProductID,UnitPrice,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,TotalAmount,Year,Month,Quarter,DayOfWeek
10661,58,13.25,49,0.20000000298023224,HUNGO,7,1997-09-09,1997-10-07,1997-09-15,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,519.4,1997,9,3,1
10662,68,12.5,10,0.0,LONEP,3,1997-09-09,1997-10-07,1997-09-18,2,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,125.0,1997,9,3,1
10663,40,18.4,30,0.05000000074505806,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,524.4,1997,9,3,2
10663,42,14.0,30,0.05000000074505806,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,399.0,1997,9,3,2
10663,51,53.0,20,0.05000000074505806,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1007.0,1997,9,3,2
10664,10,31.0,24,0.15000000596046448,FURIB,1,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,632.4,1997,9,3,2
10664,56,38.0,12,0.15000000596046448,FURIB,1,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,387.6,1997,9,3,2
10664,65,21.05,15,0.15000000596046448,FURIB,1,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,268.39,1997,9,3,2
10665,51,53.0,20,0.0,LONEP,1,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1060.0,1997,9,3,3
10665,59,55.0,1,0.0,LONEP,1,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,55.0,1997,9,3,3
10665,76,18.0,10,0.0,LONEP,1,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,180.0,1997,9,3,3
10666,29,123.79,36,0.0,RICSU,7,1997-09-12,1997-10-10,1997-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Gen ve,,1204,Switzerland,4456.44,1997,9,3,4
10666,65,21.05,10,0.0,RICSU,7,1997-09-12,1997-10-10,1997-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Gen ve,,1204,Switzerland,210.5,1997,9,3,4
10667,69,36.0,45,0.20000000298023224,ERNSH,7,1997-09-12,1997-10-10,1997-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1296.0,1997,9,3,4
10667,71,21.5,14,0.20000000298023224,ERNSH,7,1997-09-12,1997-10-10,1997-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,240.8,1997,9,3,4
10668,31,12.5,8,0.10000000149011612,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,90.0,1997,9,3,0
10668,55,24.0,4,0.10000000149011612,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,86.4,1997,9,3,0
10668,64,33.25,15,0.10000000149011612,WANDK,1,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,448.87,1997,9,3,0
10669,36,19.0,30,0.0,SIMOB,2,1997-09-15,1997-10-13,1997-09-22,1,24.39,Simons bistro,Vinb ltet 34,Kobenhavn,,1734,Denmark,570.0,1997,9,3,0
10670,23,9.0,32,0.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,288.0,1997,9,3,1
10670,46,12.0,60,0.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,720.0,1997,9,3,1
10670,67,14.0,25,0.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,350.0,1997,9,3,1
10670,73,15.0,50,0.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,750.0,1997,9,3,1
10670,75,7.75,25,0.0,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,193.75,1997,9,3,1
10671,16,17.45,10,0.0,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,174.5,1997,9,3,2
10671,62,49.3,10,0.0,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,493.0,1997,9,3,2
10671,65,21.05,12,0.0,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,252.6,1997,9,3,2
10672,38,263.5,15,0.10000000149011612,BERGS,9,1997-09-17,1997-10-01,1997-09-26,2,95.75,Berglunds snabbk p,Berguvsv gen  8,Lule ,,S-958 22,Sweden,3557.25,1997,9,3,2
10672,71,21.5,12,0.0,BERGS,9,1997-09-17,1997-10-01,1997-09-26,2,95.75,Berglunds snabbk p,Berguvsv gen  8,Lule ,,S-958 22,Sweden,258.0,1997,9,3,2
10673,16,17.45,3,0.0,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,52.35,1997,9,3,3
10673,42,14.0,6,0.0,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,84.0,1997,9,3,3
10673,43,46.0,6,0.0,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,276.0,1997,9,3,3
10674,23,9.0,5,0.0,ISLAT,4,1997-09-18,1997-10-16,1997-09-30,2,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,45.0,1997,9,3,3
10675,14,23.25,30,0.0,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,697.5,1997,9,3,4
10675,53,32.8,10,0.0,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,328.0,1997,9,3,4
10675,58,13.25,30,0.0,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,M nchen,,80805,Germany,397.5,1997,9,3,4
10676,10,31.0,2,0.0,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,62.0,1997,9,3,0
10676,19,9.2,7,0.0,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,64.4,1997,9,3,0
10676,44,19.45,21,0.0,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,M xico D.F.,,05033,Mexico,408.45,1997,9,3,0
10677,26,31.23,30,0.15000000596046448,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Antonio Moreno Taquer a,Mataderos  2312,M xico D.F.,,05023,Mexico,796.36,1997,9,3,0
10677,33,2.5,8,0.15000000596046448,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Antonio Moreno Taquer a,Mataderos  2312,M xico D.F.,,05023,Mexico,17.0,1997,9,3,0
10678,12,38.0,100,0.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,3800.0,1997,9,3,1
10678,33,2.5,30,0.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,75.0,1997,9,3,1
10678,41,9.65,120,0.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1158.0,1997,9,3,1
10678,54,7.45,30,0.0,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,223.5,1997,9,3,1
10679,59,55.0,12,0.0,BLONP,8,1997-09-23,1997-10-21,1997-09-30,3,27.94,Blondel p re et fils,"24, place Kl ber",Strasbourg,,67000,France,660.0,1997,9,3,1
10680,16,17.45,50,0.25,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,654.38,1997,9,3,2
10680,31,12.5,20,0.25,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,187.5,1997,9,3,2
10680,42,14.0,40,0.25,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,420.0,1997,9,3,2
10681,19,9.2,30,0.10000000149011612,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,248.4,1997,9,3,3
10681,21,10.0,12,0.10000000149011612,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,108.0,1997,9,3,3
10681,64,33.25,28,0.0,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,931.0,1997,9,3,3
10682,33,2.5,30,0.0,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquer a,Mataderos  2312,M xico D.F.,,05023,Mexico,75.0,1997,9,3,3
10682,66,17.0,4,0.0,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquer a,Mataderos  2312,M xico D.F.,,05023,Mexico,68.0,1997,9,3,3
10682,75,7.75,30,0.0,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquer a,Mataderos  2312,M xico D.F.,,05023,Mexico,232.5,1997,9,3,3
10683,52,7.0,9,0.0,DUMON,2,1997-09-26,1997-10-24,1997-10-01,1,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,63.0,1997,9,3,4
10684,40,18.4,20,0.0,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies K seladen,Mehrheimerstr. 369,K ln,,50739,Germany,368.0,1997,9,3,4
10684,47,9.5,40,0.0,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies K seladen,Mehrheimerstr. 369,K ln,,50739,Germany,380.0,1997,9,3,4
10684,60,34.0,30,0.0,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies K seladen,Mehrheimerstr. 369,K ln,,50739,Germany,1020.0,1997,9,3,4
10685,10,31.0,20,0.0,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,620.0,1997,9,3,0
10685,41,9.65,4,0.0,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,38.6,1997,9,3,0
10685,47,9.5,15,0.0,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,142.5,1997,9,3,0
10686,17,39.0,30,0.20000000298023224,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,936.0,1997,9,3,1
10686,26,31.23,15,0.0,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,468.45,1997,9,3,1
10687,9,97.0,50,0.25,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,3637.5,1997,9,3,1
10687,29,123.79,10,0.0,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1237.9,1997,9,3,1
10687,36,19.0,6,0.25,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,85.5,1997,9,3,1
10688,10,31.0,18,0.10000000149011612,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45, rhus,,8200,Denmark,502.2,1997,10,4,2
10688,28,45.6,60,0.10000000149011612,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45, rhus,,8200,Denmark,2462.4,1997,10,4,2
10688,34,14.0,14,0.0,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45, rhus,,8200,Denmark,196.0,1997,10,4,2
10689,1,18.0,35,0.25,BERGS,1,1997-10-01,1997-10-29,1997-10-07,2,13.42,Berglunds snabbk p,Berguvsv gen  8,Lule ,,S-958 22,Sweden,472.5,1997,10,4,2
10690,56,38.0,20,0.25,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Hanari Carnes,"Rua do Pa o, 67",Rio de Janeiro,RJ,05454-876,Brazil,570.0,1997,10,4,3
10690,77,13.0,30,0.25,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Hanari Carnes,"Rua do Pa o, 67",Rio de Janeiro,RJ,05454-876,Brazil,292.5,1997,10,4,3
10691,1,18.0,30,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,540.0,1997,10,4,4
10691,29,123.79,40,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,4951.6,1997,10,4,4
10691,43,46.0,40,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,1840.0,1997,10,4,4
10691,44,19.45,24,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,466.8,1997,10,4,4
10691,62,49.3,48,0.0,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,2366.4,1997,10,4,4
10692,63,43.9,20,0.0,ALFKI,4,1997-10-03,1997-10-31,1997-10-13,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,878.0,1997,10,4,4
10693,9,97.0,6,0.0,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,582.0,1997,10,4,0
10693,54,7.45,60,0.15000000596046448,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,379.95,1997,10,4,0
10693,69,36.0,30,0.15000000596046448,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,918.0,1997,10,4,0
10693,73,15.0,15,0.15000000596046448,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,191.25,1997,10,4,0
10694,7,30.0,90,0.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,2700.0,1997,10,4,0
10694,59,55.0,25,0.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,1375.0,1997,10,4,0
10694,70,15.0,50,0.0,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstra e 10,Cunewalde,,01307,Germany,750.0,1997,10,4,0
10695,8,40.0,10,0.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,400.0,1997,10,4,1
10695,12,38.0,4,0.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,152.0,1997,10,4,1
10695,24,4.5,20,0.0,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,90.0,1997,10,4,1
10696,17,39.0,20,0.0,WHITC,8,1997-10-08,1997-11-19,1997-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,780.0,1997,10,4,2
10696,46,12.0,18,0.0,WHITC,8,1997-10-08,1997-11-19,1997-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,216.0,1997,10,4,2
10697,19,9.2,7,0.25,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,48.3,1997,10,4,2
10697,35,18.0,9,0.25,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,121.5,1997,10,4,2
10697,58,13.25,30,0.25,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,298.12,1997,10,4,2
10697,70,15.0,30,0.25,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,337.5,1997,10,4,2
10698,11,21.0,15,0.0,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,315.0,1997,10,4,3
10698,17,39.0,8,0.05000000074505806,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,296.4,1997,10,4,3
10698,29,123.79,12,0.05000000074505806,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1411.21,1997,10,4,3
10698,65,21.05,65,0.05000000074505806,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1299.84,1997,10,4,3
10698,70,15.0,8,0.05000000074505806,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,114.0,1997,10,4,3
10699,47,9.5,12,0.0,MORGK,3,1997-10-09,1997-11-06,1997-10-13,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,114.0,1997,10,4,3
10700,1,18.0,5,0.20000000298023224,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,72.0,1997,10,4,4
10700,34,14.0,12,0.20000000298023224,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,134.4,1997,10,4,4
10700,68,12.5,40,0.20000000298023224,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,400.0,1997,10,4,4
10700,71,21.5,60,0.20000000298023224,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1032.0,1997,10,4,4
10701,59,55.0,42,0.15000000596046448,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1963.5,1997,10,4,0
10701,71,21.5,20,0.15000000596046448,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,365.5,1997,10,4,0
10701,76,18.0,35,0.15000000596046448,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,535.5,1997,10,4,0
10702,3,10.0,6,0.0,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,60.0,1997,10,4,0
10702,76,18.0,15,0.0,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,270.0,1997,10,4,0
10703,2,19.0,5,0.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,95.0,1997,10,4,1
10703,59,55.0,35,0.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,1925.0,1997,10,4,1
10703,73,15.0,35,0.0,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Folk och f  HB, kergatan 24,Br cke,,S-844 67,Sweden,525.0,1997,10,4,1
10704,4,22.0,6,0.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Queen Cozinha,"Alameda dos Can rios, 891",Sao Paulo,SP,05487-020,Brazil,132.0,1997,10,4,1
10704,24,4.5,35,0.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Queen Cozinha,"Alameda dos Can rios, 891",Sao Paulo,SP,05487-020,Brazil,157.5,1997,10,4,1
10704,48,12.75,24,0.0,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Queen Cozinha,"Alameda dos Can rios, 891",Sao Paulo,SP,05487-020,Brazil,306.0,1997,10,4,1
10705,31,12.5,20,0.0,HILAA,9,1997-10-15,1997-11-12,1997-11-18,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist bal,T chira,5022,Venezuela,250.0,1997,10,4,2
10705,32,32.0,4,0.0,HILAA,9,1997-10-15,1997-11-12,1997-11-18,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist bal,T chira,5022,Venezuela,128.0,1997,10,4,2
10706,16,17.45,20,0.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,349.0,1997,10,4,3
10706,43,46.0,24,0.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1104.0,1997,10,4,3
10706,59,55.0,8,0.0,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,440.0,1997,10,4,3
10707,55,24.0,21,0.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,504.0,1997,10,4,3
10707,57,19.5,40,0.0,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,780.0,1997,10,4,3
10707,70,15.0,28,0.15000000596046448,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,357.0,1997,10,4,3
10708,5,21.35,4,0.0,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,85.4,1997,10,4,4
10708,36,19.0,5,0.0,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,95.0,1997,10,4,4
10709,8,40.0,40,0.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1600.0,1997,10,4,4
10709,51,53.0,28,0.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1484.0,1997,10,4,4
10709,60,34.0,10,0.0,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,340.0,1997,10,4,4
10710,19,9.2,5,0.0,FRANS,1,1997-10-20,1997-11-17,1997-10-23,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,46.0,1997,10,4,0
10710,47,9.5,5,0.0,FRANS,1,1997-10-20,1997-11-17,1997-10-23,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,47.5,1997,10,4,0
10711,19,9.2,12,0.0,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,110.4,1997,10,4,1
10711,41,9.65,42,0.0,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,405.3,1997,10,4,1
10711,53,32.8,120,0.0,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,3936.0,1997,10,4,1
10712,53,32.8,3,0.05000000074505806,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,93.48,1997,10,4,1
10712,56,38.0,30,0.0,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1140.0,1997,10,4,1
10713,10,31.0,18,0.0,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,558.0,1997,10,4,2
